Transaction ID,Timestamp,Register,SKU,Item Name,Department,Qty,Unit Price,Line Total
T260410-0098,4/10/2026 4:49:27 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260410-0099,4/10/2026 5:39:09 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260410-0100,4/10/2026 5:48:27 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260411-0001,4/11/2026 7:11:13 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0001,4/11/2026 7:11:13 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0001,4/11/2026 7:11:13 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T260411-0002,4/11/2026 7:14:35 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0002,4/11/2026 7:14:35 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0003,4/11/2026 7:21:27 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0004,4/11/2026 7:41:34 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260411-0004,4/11/2026 7:41:34 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0005,4/11/2026 7:41:50 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0006,4/11/2026 7:47:03 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0007,4/11/2026 7:48:03 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0007,4/11/2026 7:48:03 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,2,4.50,9.00
T260411-0008,4/11/2026 7:51:04 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260411-0008,4/11/2026 7:51:04 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T260411-0009,4/11/2026 7:53:34 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0009,4/11/2026 7:53:34 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0010,4/11/2026 7:55:05 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0011,4/11/2026 7:57:10 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0012,4/11/2026 7:57:33 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0013,4/11/2026 8:00:17 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0013,4/11/2026 8:00:17 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,2,5.00,10.00
T260411-0014,4/11/2026 8:06:39 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0014,4/11/2026 8:06:39 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0014,4/11/2026 8:06:39 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0015,4/11/2026 8:06:51 AM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0015,4/11/2026 8:06:51 AM,REG2,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T260411-0016,4/11/2026 8:19:03 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0016,4/11/2026 8:19:03 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0017,4/11/2026 8:21:23 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0018,4/11/2026 8:23:12 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0018,4/11/2026 8:23:12 AM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260411-0019,4/11/2026 8:25:46 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0019,4/11/2026 8:25:46 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0020,4/11/2026 8:37:34 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0021,4/11/2026 8:43:33 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0022,4/11/2026 8:43:37 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0022,4/11/2026 8:43:37 AM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,3,12.00,36.00
T260411-0022,4/11/2026 8:43:37 AM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T260411-0023,4/11/2026 8:44:11 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0023,4/11/2026 8:44:11 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0024,4/11/2026 8:46:57 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0025,4/11/2026 8:50:07 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,2,5.00,10.00
T260411-0026,4/11/2026 8:50:46 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0026,4/11/2026 8:50:46 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0026,4/11/2026 8:50:46 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0027,4/11/2026 8:53:26 AM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260411-0028,4/11/2026 9:14:41 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T260411-0028,4/11/2026 9:14:41 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0029,4/11/2026 9:17:33 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0029,4/11/2026 9:17:33 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,2,3.75,7.50
T260411-0029,4/11/2026 9:17:33 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0030,4/11/2026 9:24:41 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0031,4/11/2026 9:25:23 AM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260411-0032,4/11/2026 9:29:38 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0033,4/11/2026 9:34:35 AM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0034,4/11/2026 9:40:25 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0034,4/11/2026 9:40:25 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0035,4/11/2026 9:42:23 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0036,4/11/2026 9:42:24 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0037,4/11/2026 9:47:25 AM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260411-0037,4/11/2026 9:47:25 AM,REG2,LG-SALT-01,Gulf Sea Salt,Local Goods,2,8.00,16.00
T260411-0038,4/11/2026 9:49:49 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0039,4/11/2026 9:52:39 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0039,4/11/2026 9:52:39 AM,REG2,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T260411-0040,4/11/2026 9:58:05 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,2,3.75,7.50
T260411-0041,4/11/2026 10:00:03 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0042,4/11/2026 10:03:10 AM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0043,4/11/2026 10:05:49 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0044,4/11/2026 10:07:57 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0045,4/11/2026 10:09:28 AM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260411-0046,4/11/2026 10:11:41 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0047,4/11/2026 10:14:14 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,2,3.75,7.50
T260411-0047,4/11/2026 10:14:14 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0048,4/11/2026 10:19:36 AM,REG2,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T260411-0048,4/11/2026 10:19:36 AM,REG2,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260411-0048,4/11/2026 10:19:36 AM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,2,9.50,19.00
T260411-0049,4/11/2026 10:19:44 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0050,4/11/2026 10:22:25 AM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260411-0050,4/11/2026 10:22:25 AM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260411-0051,4/11/2026 10:23:18 AM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260411-0051,4/11/2026 10:23:18 AM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260411-0051,4/11/2026 10:23:18 AM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260411-0052,4/11/2026 10:23:24 AM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260411-0053,4/11/2026 10:26:00 AM,REG1,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260411-0054,4/11/2026 10:27:57 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0055,4/11/2026 10:28:19 AM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260411-0056,4/11/2026 10:33:51 AM,REG2,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260411-0057,4/11/2026 10:35:05 AM,REG2,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260411-0058,4/11/2026 10:36:25 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0058,4/11/2026 10:36:25 AM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,2,22.00,44.00
T260411-0058,4/11/2026 10:36:25 AM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260411-0059,4/11/2026 10:46:42 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0059,4/11/2026 10:46:42 AM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260411-0060,4/11/2026 10:56:15 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260411-0061,4/11/2026 10:57:53 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0062,4/11/2026 10:59:48 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0062,4/11/2026 10:59:48 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0063,4/11/2026 11:02:40 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0064,4/11/2026 11:05:47 AM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260411-0064,4/11/2026 11:05:47 AM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260411-0065,4/11/2026 11:13:11 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T260411-0065,4/11/2026 11:13:11 AM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,2,9.50,19.00
T260411-0066,4/11/2026 11:19:37 AM,REG1,AP-KREWE-01,Krewe Tee,Apparel,1,28.00,28.00
T260411-0067,4/11/2026 11:31:11 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0067,4/11/2026 11:31:11 AM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,2,30.00,60.00
T260411-0068,4/11/2026 11:48:19 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0069,4/11/2026 11:49:03 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0069,4/11/2026 11:49:03 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,2,4.50,9.00
T260411-0070,4/11/2026 11:52:10 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0071,4/11/2026 11:53:02 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0071,4/11/2026 11:53:02 AM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260411-0072,4/11/2026 11:53:26 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0073,4/11/2026 11:55:07 AM,REG2,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260411-0074,4/11/2026 11:56:01 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260411-0074,4/11/2026 11:56:01 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0075,4/11/2026 12:02:25 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T260411-0076,4/11/2026 12:03:51 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0076,4/11/2026 12:03:51 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260411-0077,4/11/2026 12:05:12 PM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0077,4/11/2026 12:05:12 PM,REG2,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260411-0078,4/11/2026 12:06:12 PM,REG2,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260411-0079,4/11/2026 12:07:54 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260411-0080,4/11/2026 12:09:53 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T260411-0080,4/11/2026 12:09:53 PM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T260411-0081,4/11/2026 12:30:40 PM,REG2,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T260411-0082,4/11/2026 12:38:26 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260411-0082,4/11/2026 12:38:26 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260411-0083,4/11/2026 12:43:31 PM,REG1,AP-KREWE-01,Krewe Tee,Apparel,1,28.00,28.00
T260411-0083,4/11/2026 12:43:31 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260411-0083,4/11/2026 12:43:31 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260411-0084,4/11/2026 12:44:22 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0085,4/11/2026 12:46:11 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0086,4/11/2026 12:46:21 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,2,24.00,48.00
T260411-0087,4/11/2026 12:47:32 PM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0087,4/11/2026 12:47:32 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0088,4/11/2026 12:47:49 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0088,4/11/2026 12:47:49 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260411-0089,4/11/2026 12:52:07 PM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260411-0090,4/11/2026 12:55:58 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0090,4/11/2026 12:55:58 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0091,4/11/2026 12:59:15 PM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0092,4/11/2026 1:05:45 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260411-0093,4/11/2026 1:07:09 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0093,4/11/2026 1:07:09 PM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260411-0094,4/11/2026 1:08:03 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0095,4/11/2026 1:09:52 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260411-0096,4/11/2026 1:11:33 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260411-0096,4/11/2026 1:11:33 PM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,2,14.00,28.00
T260411-0096,4/11/2026 1:11:33 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260411-0097,4/11/2026 1:11:50 PM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260411-0097,4/11/2026 1:11:50 PM,REG2,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260411-0098,4/11/2026 1:16:46 PM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260411-0098,4/11/2026 1:16:46 PM,REG2,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260411-0099,4/11/2026 1:19:42 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260411-0100,4/11/2026 1:25:04 PM,REG2,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T260411-0100,4/11/2026 1:25:04 PM,REG2,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T260411-0100,4/11/2026 1:25:04 PM,REG2,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260411-0101,4/11/2026 1:28:26 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260411-0102,4/11/2026 1:44:34 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260411-0103,4/11/2026 1:51:58 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T260411-0103,4/11/2026 1:51:58 PM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T260411-0104,4/11/2026 1:52:22 PM,REG2,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260411-0105,4/11/2026 1:54:26 PM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260411-0105,4/11/2026 1:54:26 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,2,26.00,52.00
T260411-0106,4/11/2026 2:11:03 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260411-0106,4/11/2026 2:11:03 PM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260411-0107,4/11/2026 2:27:13 PM,REG2,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260411-0108,4/11/2026 2:32:35 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260411-0109,4/11/2026 2:32:45 PM,REG2,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T260411-0109,4/11/2026 2:32:45 PM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260411-0110,4/11/2026 2:38:47 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0110,4/11/2026 2:38:47 PM,REG2,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,1,16.00,16.00
T260411-0111,4/11/2026 2:41:02 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260411-0112,4/11/2026 2:42:35 PM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0112,4/11/2026 2:42:35 PM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260411-0113,4/11/2026 2:46:37 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260411-0114,4/11/2026 2:48:53 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0115,4/11/2026 2:49:07 PM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260411-0115,4/11/2026 2:49:07 PM,REG2,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260411-0116,4/11/2026 2:50:01 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0117,4/11/2026 2:57:54 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260411-0118,4/11/2026 3:09:38 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260411-0118,4/11/2026 3:09:38 PM,REG1,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,1,16.00,16.00
T260411-0119,4/11/2026 3:12:07 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260411-0120,4/11/2026 3:31:05 PM,REG2,AP-HAT-01,Pelican Trucker Hat,Apparel,3,24.00,72.00
T260411-0121,4/11/2026 3:34:55 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0121,4/11/2026 3:34:55 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,2,7.50,15.00
T260411-0122,4/11/2026 3:55:08 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0122,4/11/2026 3:55:08 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260411-0122,4/11/2026 3:55:08 PM,REG2,AP-KREWE-01,Krewe Tee,Apparel,1,28.00,28.00
T260411-0123,4/11/2026 3:56:06 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0123,4/11/2026 3:56:06 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T260411-0124,4/11/2026 3:56:50 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260411-0125,4/11/2026 3:57:52 PM,REG2,AP-TOTE-01,Canvas Beach Tote,Apparel,2,30.00,60.00
T260411-0126,4/11/2026 4:02:15 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0126,4/11/2026 4:02:15 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,2,12.00,24.00
T260411-0126,4/11/2026 4:02:15 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260411-0127,4/11/2026 4:22:26 PM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260411-0128,4/11/2026 4:24:50 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0129,4/11/2026 4:27:46 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0129,4/11/2026 4:27:46 PM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260411-0130,4/11/2026 4:37:01 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260411-0131,4/11/2026 4:37:11 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260411-0131,4/11/2026 4:37:11 PM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260411-0132,4/11/2026 4:40:47 PM,REG1,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,1,16.00,16.00
T260411-0132,4/11/2026 4:40:47 PM,REG1,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260411-0133,4/11/2026 4:47:55 PM,REG1,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T260411-0134,4/11/2026 5:10:58 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260411-0134,4/11/2026 5:10:58 PM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260411-0135,4/11/2026 5:15:26 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
